"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"BC070490",0.901629131944444,4.40950642013889,1.73123414399449,0.106766948298945,0.361517133821002,-4.61752629151858,"Stable"
"RP11-649A18.7",-1.0633795,6.69670995833333,-1.73119841781859,0.106773491640989,0.361517133821002,-4.61757628091088,"Stable"
"MORC4",-0.971641930555556,9.24254121527778,-1.73118716503546,0.106775552690942,0.361517133821002,-4.61759202609477,"Stable"
"OR6W1P",1.04985934027778,5.29141076041667,1.73114084023509,0.106784037871637,0.361517133821002,-4.61765684430124,"Stable"
"LOC401134",0.404296916666666,2.84715058333333,1.7309918183139,0.106811337834461,0.361517133821002,-4.61786535046742,"Stable"
"VSX1",1.02358220833333,3.84617872222222,1.73097317410577,0.106814753781087,0.361517133821002,-4.61789143602126,"Stable"
"CHKA",0.927925541666667,6.08883364583333,1.73064124628508,0.106875584966698,0.361520490684828,-4.61835581587523,"Stable"
"LOC440704",1.082606375,3.36709414583333,1.73064056511984,0.106875709832833,0.361520490684828,-4.61835676879677,"Stable"
"LOC729680",-0.675277875000003,8.7635278125,-1.73052615955379,0.10689668363907,0.361520490684828,-4.61851681417793,"Stable"
"AL590762.11",0.431642888888889,5.11562404166667,1.73046862157566,0.106907233368711,0.361520490684828,-4.61859730338196,"Stable"
"RP4-594L9.2",1.20038194444444,5.03279947222222,1.73030898335732,0.106936508249736,0.361520490684828,-4.61882061100173,"Stable"
"PGLYRP1",0.444591555555555,5.73207413888889,1.73019657586653,0.106957126087646,0.361520490684828,-4.61897784317627,"Stable"
"KIF26B",0.757050638888888,5.435212375,1.73004689697791,0.106984585721042,0.361520490684828,-4.61918719992325,"Stable"
"TMEM235",1.542277125,4.58198374305556,1.72999418789771,0.106994257052656,0.361520490684828,-4.61926092183548,"Stable"
"SNORD116-17",0.440246736111113,5.23536036805556,1.72979593726985,0.107030640014866,0.361520490684828,-4.61953819433857,"Stable"
"MAP4K3",0.786555486111112,9.9386616875,1.72978140769706,0.107033306912814,0.361520490684828,-4.61955851458784,"Stable"
"ITSN2",-1.56483301388889,9.54135152083333,-1.72972248117477,0.107044123457574,0.361520490684828,-4.61964092488063,"Stable"
"POU3F4",0.815294805555557,4.93909763888889,1.72969215009832,0.107049691402826,0.361520490684828,-4.61968334303205,"Stable"
"TMSB15A",2.10126235416667,4.18285176041667,1.72964095334132,0.107059090289879,0.361520490684828,-4.61975494092099,"Stable"
"SDAD1",-1.63232763888889,9.38990234722222,-1.7296256724458,0.107061895753716,0.361520490684828,-4.61977631077512,"Stable"
"HRG",1.01523519444444,3.598318375,1.72956172782123,0.107073636237623,0.361520490684828,-4.6198657341007,"Stable"
"ATP4A",0.432938999999998,5.313757875,1.72954218575647,0.107077224464489,0.361520490684828,-4.61989306229429,"Stable"
"LOC100130992",0.929263166666666,3.24699602777778,1.72950308206404,0.107084404829533,0.361520490684828,-4.61994774548176,"Stable"
"ZMYND10",0.562139423611112,6.33515087847222,1.72939645116891,0.107103986953508,0.3615332456173,-4.62009685594298,"Stable"
"IGHA1",1.48601534722222,7.40661342361111,1.72929739276653,0.107122181271612,0.361541312890144,-4.62023537223542,"Stable"
"TRIM69",-1.03332020833333,8.52249874305556,-1.72909714149469,0.107158970297768,0.361567675743876,-4.62051537494603,"Stable"
"CCDC59",1.05442363888889,4.68388959722222,1.72908281071964,0.107161603494644,0.361567675743876,-4.62053541230305,"Stable"
"RP4-665N4.4",0.755948861111111,6.85422305555556,1.72878585807774,0.107216179698528,0.361698470252695,-4.62095059041818,"Stable"
"RNASET2",-1.06696697222222,5.57265427777778,-1.7286819949303,0.107235274253891,0.361709544947213,-4.62109579438357,"Stable"
"IRF8",-1.11215090972222,8.83964665625,-1.72822954403641,0.107318489449951,0.361792242913738,-4.62172827385184,"Stable"
"RP11-395B7.7",-1.05540888194444,7.64360011458333,-1.72822106698655,0.107320049101654,0.361792242913738,-4.62174012293911,"Stable"
"SNX24",-0.730711791666668,5.68780710416667,-1.72812161917419,0.107338347523671,0.361792242913738,-4.62187912692051,"Stable"
"TEX2",-0.936718736111109,8.66006907638889,-1.72805982163861,0.107349719674922,0.361792242913738,-4.62196550250061,"Stable"
"MBD3L1",0.639705659722222,4.35930040625,1.72790625706593,0.107377983659034,0.361792242913738,-4.62218013455394,"Stable"
"LINC00266-1",-1.18763863888889,8.09563208333333,-1.72787434471606,0.107383858040766,0.361792242913738,-4.62222473593539,"Stable"
"AGL",-1.56900356944445,7.86258139583333,-1.72779717286019,0.107398064904688,0.361792242913738,-4.6223325909208,"Stable"
"XRCC1",-0.545963965277776,8.05515878125,-1.72774896775718,0.107406940010669,0.361792242913738,-4.6223999606524,"Stable"
"FAM161B",1.82563155555556,6.47563977777778,1.72768982210475,0.107417830281578,0.361792242913738,-4.62248261896071,"Stable"
"LOC100130502",0.395253027777778,5.59576616666667,1.72764471588371,0.107426136179782,0.361792242913738,-4.62254565548334,"Stable"
"ERCC2",-0.578504597222223,6.08220615972222,-1.72760331355383,0.107433760539999,0.361792242913738,-4.62260351489913,"Stable"
"PAQR8",-1.20428647916666,8.50376620486111,-1.72715492712911,0.107516362858826,0.361923291864709,-4.62323007780111,"Stable"
"CA14",-0.810350541666669,10.4396554930556,-1.72705186393716,0.107535357224257,0.361923291864709,-4.62337408164851,"Stable"
"LOC100506558",-1.02830259722222,7.08319886805556,-1.72704258578912,0.107537067316176,0.361923291864709,-4.62338704517931,"Stable"
"C1orf174",0.455232791666666,5.09683335416667,1.72698297585826,0.107548054830071,0.361923291864709,-4.62347033183277,"Stable"
"APOA1BP",-1.26025890277778,6.31831372916667,-1.72696276266659,0.107551780822534,0.361923291864709,-4.62349857319543,"Stable"
"SWI5",-1.54241513888889,7.87819627777778,-1.72631022888415,0.107672126746392,0.362274977415866,-4.62441017008115,"Stable"
"NPM3",-0.647295513888889,7.93126889583333,-1.72587663237446,0.107752160165187,0.36244192754128,-4.62501579447544,"Stable"
"SPATA6",0.714697416666666,6.15800459722222,1.72586973508108,0.107753433695062,0.36244192754128,-4.62502542750537,"Stable"
"FAM86A",-1.19886536111111,9.24354444444444,-1.72573166400212,0.107778930210272,0.36245049032336,-4.62521825810123,"Stable"
"RUNDC1",-0.650257736111111,6.85569632638889,-1.72553908754946,0.107814500713623,0.36245049032336,-4.62548719559161,"Stable"
"MIEN1",-1.21253147916667,5.16218175347222,-1.72549639901114,0.107822387053049,0.36245049032336,-4.62554680867928,"Stable"
"LOC101927604",-0.71375734722222,5.3189066875,-1.72546851839768,0.1078275380312,0.36245049032336,-4.62558574252538,"Stable"
"SNORD3A",-1.07293663888889,7.17294895833333,-1.72542704830514,0.107835200084839,0.36245049032336,-4.62564365268065,"Stable"
"LOC645188",0.905604708333333,2.9813798125,1.72508376412403,0.107898644072527,0.36245418309769,-4.62612299342139,"Stable"
"BRIX1",-0.56307182638889,6.69732163541667,-1.72500728097004,0.107912783781188,0.36245418309769,-4.62622978192619,"Stable"
"METTL23",-1.00593401388889,9.50872470138889,-1.7249489475436,0.107923569186661,0.36245418309769,-4.6263112272169,"Stable"
"GABRG3",0.946698958333333,3.29490036805556,1.7249208336001,0.107928767580438,0.36245418309769,-4.62635047938956,"Stable"
"REXO2",-1.20456734027778,8.87319960763889,-1.72486906188173,0.107938340981335,0.36245418309769,-4.62642276110527,"Stable"
"RP11-559M23.1",0.66825136111111,3.42658443055556,1.72473682567007,0.107962796932001,0.36245418309769,-4.62660737836955,"Stable"
"RFWD3",-0.908468902777781,8.53781029861111,-1.72465093230013,0.107978684795143,0.36245418309769,-4.62672729102027,"Stable"
"TRPS1",-1.42667498611111,10.8598321875,-1.72460813750366,0.107986601402591,0.36245418309769,-4.62678703395617,"Stable"
"TGFBR3",-1.51838911805556,7.35752027430556,-1.72446787646641,0.108012551880339,0.36245418309769,-4.62698283668912,"Stable"
"LOC101929529",0.432847166666666,5.36136897222222,1.72446378282963,0.108013309349683,0.36245418309769,-4.62698855121301,"Stable"
"BCRP3",1.094066375,5.94236750694444,1.72440107223085,0.108024913641942,0.36245418309769,-4.62707609122936,"Stable"
"DYSF",-1.03867902777778,5.40485490277778,-1.72439287632629,0.108026430335725,0.36245418309769,-4.62708753205023,"Stable"
"TAZ",0.470385402777776,7.79384285416667,1.72385637531767,0.108125753505683,0.362483872676313,-4.62783637281843,"Stable"
"RP11-304C12.3",0.821043083333335,5.48029466666667,1.72383788705989,0.108129177699811,0.362483872676313,-4.62786217597139,"Stable"
"TKT",-0.598683270833336,8.79969545486111,-1.72381856581049,0.108132756273957,0.362483872676313,-4.62788914151148,"Stable"
"LOC100507535",-1.18097343055556,8.52222299305556,-1.72357798319456,0.108177324408442,0.362483872676313,-4.62822489336195,"Stable"
"CALCRL",1.2707585,3.36532516666667,1.72353624213305,0.108185058627356,0.362483872676313,-4.62828314339965,"Stable"
"LBX1",0.530446784722223,5.74759458680556,1.72350995448331,0.108189929727758,0.362483872676313,-4.62831982762152,"Stable"
"PAK1",0.69856711111111,4.55682120833333,1.72337320932022,0.108215271726127,0.362483872676313,-4.62851064904705,"Stable"
"SLC10A2",1.06710590972222,3.82100565625,1.7232372993345,0.108240464142558,0.362483872676313,-4.62870029597252,"Stable"
"VPS37D",-0.698205,7.01024195833333,-1.72315097188066,0.108256468579478,0.362483872676313,-4.62882075142909,"Stable"
"IFI30",-1.02952822222222,8.87527268055556,-1.72314076136979,0.108258361666821,0.362483872676313,-4.62883499824061,"Stable"
"INSL3",0.988878236111113,7.13771682638889,1.72308956943393,0.108267853386499,0.362483872676313,-4.62890642601069,"Stable"
"MAN2C1",-0.690507888888888,7.57515948611111,-1.7229933357081,0.108285698490333,0.362483872676313,-4.62904069682734,"Stable"
"LINC01215",-0.996271180555558,5.1830891875,-1.72283587874609,0.108314902129881,0.362483872676313,-4.62926038005816,"Stable"
"S1PR5",1.51548409722222,5.3030584375,1.72276670785355,0.108327733496975,0.362483872676313,-4.62935688314015,"Stable"
"USP22",-1.21185636111111,9.68301254166667,-1.7226389763564,0.10835143152596,0.362483872676313,-4.6295350803213,"Stable"
"TMC8",-0.625997923611112,5.32262669097222,-1.7225634222286,0.108365451241018,0.362483872676313,-4.62964048152232,"Stable"
"IRAK4",0.802380090277778,3.78462432986111,1.72253728026909,0.108370302478424,0.362483872676313,-4.62967695001088,"Stable"
"LINC01270",0.943105819444444,3.36528972916667,1.72252203965867,0.10837313081014,0.362483872676313,-4.62969821077356,"Stable"
"KIRREL",0.446670597222223,5.17338260416667,1.72252156714704,0.108373218499245,0.362483872676313,-4.6296988699289,"Stable"
"AL022344.5",1.09113034027778,5.71198894097222,1.72251205075339,0.108374984572938,0.362483872676313,-4.62971214530767,"Stable"
"CYP7A1",1.94758366666667,4.07312294444444,1.72244570666784,0.108387297563587,0.362483872676313,-4.62980469414414,"Stable"
"GLS2",-0.477263041666667,2.75436177083333,-1.72238105824098,0.108399297040613,0.362483872676313,-4.62989487549677,"Stable"
"SERTAD3",0.686301180555555,5.38724964583333,1.72237873763864,0.108399727792388,0.362483872676313,-4.62989811258407,"Stable"
"CNTN4",-0.876874791666667,4.66525179861111,-1.72215498955835,0.108441267162896,0.362569778956213,-4.63021021404479,"Stable"
"TTTY5",-1.49737768055556,8.98799770138889,-1.72205006446469,0.108460751601106,0.36258193096988,-4.63035656340652,"Stable"
"PPIA",-1.61702688888889,11.6370889583333,-1.72184165899416,0.108499461365259,0.362615650032578,-4.63064723107592,"Stable"
"LOC338667",0.92538651388889,4.59354872916667,1.7218250824993,0.108502540849493,0.362615650032578,-4.63067034976408,"Stable"
"IGLC1",-1.00480486111111,12.8503759583333,-1.72171976474373,0.108522107969103,0.362628066301665,-4.63081722980901,"Stable"
"MPHOSPH9",-1.46445784722222,8.51225679861111,-1.72132854319206,0.108594820808452,0.362736696760072,-4.63136279437316,"Stable"
"PKP2",0.821931138888889,3.83707122222222,1.7210845084153,0.1086401991475,0.362736696760072,-4.63170306675772,"Stable"
"RPS27L",-0.921385444444446,9.90830430555556,-1.7210728144167,0.108642374070347,0.362736696760072,-4.63171937167247,"Stable"
"BSN-AS2",-0.800781083333333,4.11207075694444,-1.72099683060379,0.108656506950663,0.362736696760072,-4.63182531409396,"Stable"
"VBP1",-1.53549181944444,10.3475472291667,-1.72099676973014,0.108656518273725,0.362736696760072,-4.63182539896751,"Stable"
"IDO1",0.727868000000001,4.94120625,1.72085328036475,0.108683211519984,0.362736696760072,-4.63202545506304,"Stable"
"PSME1",-1.63164616666667,11.089525625,-1.72061971690756,0.10872667358237,0.362736696760072,-4.63235107292665,"Stable"
"FHOD3",-0.56164252777778,9.73135769444444,-1.72060193787795,0.10872998257636,0.362736696760072,-4.63237585811453,"Stable"
"KRIT1",1.20932997222222,7.22126705555556,1.72049108261327,0.108750616720752,0.362736696760072,-4.63253039447344,"Stable"
"CORO1B",-1.17991965277778,8.55040572916667,-1.720488266444,0.108751140955981,0.362736696760072,-4.6325343202397,"Stable"
"KCNU1",0.949653243055555,6.93921953125,1.72045768166973,0.108756834513176,0.362736696760072,-4.63257695545053,"Stable"
"TTTY9A",0.426722090277778,2.74099048958333,1.72044978985271,0.108758303669614,0.362736696760072,-4.63258795657827,"Stable"
"GGACT",0.536289833333333,6.107935,1.72043662898103,0.108760753762779,0.362736696760072,-4.63260630265686,"Stable"
"ORAI2",1.29742926388889,8.40556963194445,1.72032589494123,0.108781370491072,0.362752570168187,-4.63276066106409,"Stable"
"FAM110C",-0.694308680555558,7.18556432638889,-1.720047041975,0.108833303288692,0.362843900973253,-4.63314934329917,"Stable"
"MYOG",0.557147451388889,6.04200703125,1.72000850931923,0.108840481223923,0.362843900973253,-4.6332030494649,"Stable"
"CAV2",1.6522565,4.72300077777778,1.71983064552383,0.108873619442051,0.362872367753562,-4.63345094359626,"Stable"
"RPL23",-1.98357298611111,12.5316584791667,-1.71979240427557,0.108880745421422,0.362872367753562,-4.63350423955206,"Stable"
"KDM4A",-0.705810583333337,6.72895011111111,-1.71967266731595,0.108903060198834,0.362893868187695,-4.633671109589,"Stable"
"FBN1",1.07954816666667,5.21946498611111,1.71916775847109,0.108997201944263,0.363131581505369,-4.63437469272035,"Stable"
"RPL36AL",-0.657620680555558,11.9067990902778,-1.71904919447967,0.10901931896321,0.363131581505369,-4.63453989180233,"Stable"
"PYGO2",-0.579962972222225,7.48575968055556,-1.71903472282944,0.109022018787326,0.363131581505369,-4.63456005515339,"Stable"
"C6orf106",0.935316527777778,8.28115006944445,1.71887472743794,0.109051871384069,0.363178135067982,-4.63478296989865,"Stable"
"ETFDH",-1.27700039583334,6.95512908680556,-1.71871080456336,0.109082464269653,0.363227140121192,-4.63501134362124,"Stable"
"RNF167",-0.627348388888892,8.67467909722222,-1.71854194897469,0.109113985666882,0.36326967593994,-4.63524657571445,"Stable"
"ZMYM5",-0.464297166666667,7.57695055555556,-1.71847225473922,0.109126998297747,0.36326967593994,-4.63534366241808,"Stable"
"LOC286058",0.569397236111112,4.21690649305556,1.71829255015593,0.10916055731175,0.363303932815324,-4.63559398670182,"Stable"
"ZBTB24",-1.23515239583333,8.07358280208333,-1.71823833011462,0.109170684446528,0.363303932815324,-4.63566951084109,"Stable"
"LOC728554",-1.24621361111111,10.8800666527778,-1.71815815913808,0.109185660176037,0.363303932815324,-4.63578117989478,"Stable"
"ASB12",0.963387097222223,5.35153163194444,1.71807703972249,0.109200814916864,0.363303932815324,-4.63589416680668,"Stable"
"DDIAS",0.902168944444444,5.61322670833333,1.71772625134447,0.109266370625176,0.363437100213623,-4.63638272407716,"Stable"
"POU1F1",1.28945775,3.91067573611111,1.71769283933049,0.109272616509411,0.363437100213623,-4.63642925520089,"Stable"
"SPTLC3",0.662039500000001,5.34068298611111,1.71759364403949,0.109291161465367,0.363445938316868,-4.63656739594589,"Stable"
"TMEM131",-1.61365653472222,7.57863069791667,-1.71747778244745,0.109312825769516,0.363448941558872,-4.63672874029881,"Stable"
"FIG4",-0.813345333333334,7.67558001388889,-1.71741888495082,0.109323840132305,0.363448941558872,-4.63681075613866,"Stable"
"LINC00558",1.6470305625,3.04038044097222,1.71727139553645,0.109351426279405,0.363477418392102,-4.63701613037017,"Stable"
"LOC101927164",-0.678313618055556,7.45002449652778,-1.71720319800865,0.109364183895473,0.363477418392102,-4.63711108960741,"Stable"
"ADO",-1.18834789583333,7.39767474652778,-1.71690644440929,0.109419712468937,0.363576571230385,-4.63752426707826,"Stable"
"CXorf51A",0.518944708333335,4.35616652083333,1.71666990368373,0.109463991818341,0.363576571230385,-4.63785357767949,"Stable"
"C11orf71",0.773156569444444,7.89331286805556,1.71657272648801,0.109482187529497,0.363576571230385,-4.63798885923244,"Stable"
"MEIS3P1",1.298649,7.50487594444444,1.71648536678197,0.109498547266196,0.363576571230385,-4.63811046977897,"Stable"
"RPL34",-1.461906,12.3895076805556,-1.71641644859882,0.109511455005252,0.363576571230385,-4.63820640584791,"Stable"
"RBM17",0.632688763888888,5.15380549305556,1.71628561007097,0.109535963546564,0.363576571230385,-4.63838853037489,"Stable"
"LMNA",0.637633798611111,6.67476557291667,1.71627264241192,0.109538392898972,0.363576571230385,-4.63840658063013,"Stable"
"TMEM128",0.468541916666667,6.04569308333333,1.71624219007798,0.109544098005356,0.363576571230385,-4.63844896824886,"Stable"
"GAPDH",-1.34543029166667,11.4755711736111,-1.71618387622031,0.109555023573288,0.363576571230385,-4.63853013597934,"Stable"
"ZRSR2",-1.39454893055556,8.80473502083333,-1.7160722509814,0.109575940136752,0.363576571230385,-4.63868550377444,"Stable"
"T",1.15446422222222,6.36976583333333,1.71603574573573,0.109582781328149,0.363576571230385,-4.63873631299331,"Stable"
"NBAS",-0.46978322222222,8.20959283333333,-1.71602530695115,0.109584737656649,0.363576571230385,-4.63875084192155,"Stable"
"RPL27A",-2.02007888888889,12.3324039305556,-1.71592613069463,0.109603325776843,0.363585510509143,-4.63888887492842,"Stable"
